,Techie,Tenure,MonthlyCharge,Male,One_year,Two_year
3264,0,12.7895,267.6647,0.0,0.0,1.0
967,0,5.566520625,222.632554,0.0,1.0,0.0
2081,0,14.86711,137.4392,0.0,0.0,1.0
8367,1,54.63591,192.4885,1.0,0.0,0.0
380,1,32.0730133,182.460772,0.0,0.0,0.0
5459,1,47.02878,277.6513,1.0,0.0,0.0
4033,0,3.983529,169.9447,1.0,0.0,1.0
3763,0,4.860179,162.4608,1.0,0.0,0.0
2291,0,24.42176,162.4526,0.0,0.0,0.0
6787,0,37.73653,139.9349,0.0,1.0,0.0
1303,0,25.88644227,164.988941,0.0,0.0,0.0
7466,0,64.15093,137.4392,1.0,1.0,0.0
3986,0,3.250618,197.6288,0.0,0.0,0.0
4460,0,2.546083,124.9607,0.0,0.0,1.0
524,0,1.502124145,139.99789,1.0,0.0,0.0
539,0,3.564836875,119.989722,0.0,0.0,0.0
1714,0,1.515290738,139.99789,1.0,0.0,0.0
1280,0,20.83084927,207.609354,1.0,0.0,0.0
4451,0,5.452285,147.4564,0.0,0.0,1.0
9470,0,49.61816,242.6281,0.0,0.0,0.0
7452,0,68.67996,164.967,1.0,0.0,0.0
1150,0,17.67252758,104.97808,0.0,1.0,0.0
958,0,14.38485335,142.468917,1.0,0.0,0.0
8685,0,67.78527,204.9634,1.0,0.0,1.0
9039,1,56.56173,104.9643,0.0,0.0,0.0
3308,0,4.95874,252.624,0.0,0.0,0.0
1534,0,11.48699577,174.976769,0.0,0.0,1.0
2214,1,6.280617,92.45514,0.0,0.0,0.0
4187,1,2.980706,182.447,0.0,1.0,0.0
8560,1,64.02401,162.4608,0.0,1.0,0.0
9336,1,38.2827,159.9512,0.0,0.0,0.0
2667,0,5.25157,127.4421,0.0,1.0,0.0
9659,0,70.89101,139.9568,0.0,0.0,1.0
45,0,10.377366,245.174977,0.0,0.0,0.0
4000,0,1.669639,194.9744,0.0,0.0,0.0
5836,0,69.97238,245.147,1.0,1.0,0.0
6995,0,70.8043,202.4433,0.0,0.0,1.0
4541,0,4.83427,257.6549,0.0,0.0,0.0
5303,0,69.49722,194.9699,1.0,1.0,0.0
9698,0,44.92195,129.9763,0.0,0.0,0.0
5892,0,56.03048,167.4564,1.0,1.0,0.0
1842,0,12.24494477,92.455141,1.0,0.0,0.0
7569,0,70.63238,147.4421,0.0,0.0,0.0
4195,0,23.38469,265.147,0.0,1.0,0.0
4315,1,1.865935,159.965,1.0,0.0,0.0
621,0,1.445148407,162.500489,0.0,0.0,0.0
5763,0,51.27317,159.9476,0.0,1.0,0.0
6104,1,68.15887,152.4441,0.0,0.0,0.0
3334,0,4.461349,172.4871,1.0,0.0,1.0
9475,1,47.48699,210.1051,1.0,0.0,0.0
1155,0,10.39427126,192.470522,0.0,0.0,1.0
2895,0,12.89076,214.9663,1.0,0.0,0.0
6313,1,41.0181,129.9621,0.0,0.0,0.0
7929,0,48.36469,129.9598,0.0,0.0,1.0
7028,0,53.90195,92.45514,1.0,0.0,0.0
8166,0,56.19179,147.4601,1.0,0.0,1.0
5873,0,71.0114,192.4885,0.0,1.0,0.0
8153,0,63.30112,162.4608,0.0,0.0,0.0
8532,0,64.9377,149.9447,0.0,0.0,0.0
1875,0,7.827055149,127.488728,0.0,1.0,0.0
1374,0,23.05042619,242.657291,1.0,0.0,1.0
507,0,13.04542381,112.455141,0.0,0.0,0.0
8326,0,44.24001,172.4404,1.0,0.0,0.0
8392,0,45.91919,169.9378,1.0,0.0,0.0
8870,1,37.90754,139.9875,1.0,0.0,1.0
3078,0,17.2154,152.4742,1.0,0.0,0.0
3053,0,11.31382,115.0021,0.0,0.0,0.0
3022,0,13.90887,104.9781,0.0,0.0,0.0
1277,0,14.39399314,169.967067,1.0,0.0,0.0
2567,0,1.280324,139.9568,1.0,0.0,1.0
668,0,16.53708435,104.962874,1.0,0.0,0.0
59,0,7.233605493,124.97808,0.0,0.0,1.0
3077,0,11.15074,162.4676,0.0,0.0,0.0
5983,0,67.6047,232.6415,0.0,1.0,0.0
8749,0,62.60438,147.4564,1.0,0.0,0.0
1402,1,3.868738215,169.937833,0.0,0.0,0.0
5601,0,60.99804,235.1591,1.0,0.0,0.0
3583,0,16.03441,107.4806,0.0,1.0,0.0
9300,0,69.00321,277.6513,0.0,0.0,0.0
5767,0,61.74103,149.9621,1.0,0.0,1.0
6385,1,65.67297,117.4872,0.0,0.0,0.0
9275,0,55.85553,207.6094,0.0,1.0,0.0
48,0,7.760290062,104.962874,0.0,0.0,1.0
155,0,14.25617986,220.118516,0.0,0.0,1.0
6498,0,68.61371,157.4836,1.0,0.0,0.0
6040,0,60.75598,184.9797,0.0,0.0,0.0
9727,1,54.21707,159.9805,0.0,0.0,0.0
7883,0,63.58391,130.0064,1.0,0.0,0.0
4147,0,5.65315,104.9643,1.0,0.0,0.0
2027,0,3.843142,167.4847,0.0,1.0,0.0
4526,0,1.692565,154.9755,1.0,0.0,1.0
2581,1,16.38978,142.5007,0.0,1.0,0.0
6988,0,70.82774,114.9838,1.0,1.0,0.0
4930,0,2.488097,207.6386,0.0,0.0,0.0
3323,0,1.683285,265.147,0.0,1.0,0.0
325,1,5.954024226,92.488023,1.0,0.0,1.0
8200,0,49.67473,169.9741,0.0,0.0,1.0
4267,1,7.218929,217.4725,0.0,0.0,0.0
7898,1,67.2599,117.4392,1.0,0.0,0.0
5986,1,50.69944,275.1336,1.0,0.0,0.0
7527,0,70.36179,220.1185,1.0,0.0,0.0
9301,0,64.54595,172.4742,1.0,0.0,0.0
870,0,2.086431077,139.934918,0.0,0.0,1.0
1936,0,6.135854482,255.119794,1.0,0.0,1.0
587,0,3.137169138,114.965789,0.0,0.0,0.0
8332,1,49.59222,117.4872,1.0,0.0,0.0
5779,0,56.32645,235.1417,1.0,1.0,0.0
9026,1,59.48026,202.65,1.0,0.0,0.0
4015,0,2.866331,162.4713,1.0,1.0,0.0
2492,1,2.758575,232.6415,0.0,0.0,0.0
5025,0,60.14645,159.9349,1.0,1.0,0.0
8394,1,38.92029,184.9785,1.0,0.0,0.0
2015,1,14.80885,172.4885,1.0,0.0,0.0
6148,0,55.40938,149.9776,0.0,1.0,0.0
7162,1,69.35044,179.9794,0.0,0.0,0.0
777,0,3.189179387,210.105118,0.0,1.0,0.0
3141,0,9.873195,210.1051,0.0,0.0,0.0
8793,0,61.82003,130.0064,1.0,0.0,0.0
8270,0,54.87839,167.4847,1.0,0.0,1.0
7387,0,59.15954,169.9928,0.0,0.0,0.0
6893,0,59.34372,190.127,1.0,0.0,1.0
2845,0,15.97096,152.4742,1.0,0.0,0.0
7839,0,54.12731,252.6378,0.0,0.0,1.0
9728,0,71.15468,137.4392,0.0,0.0,1.0
331,0,12.21754865,262.610632,1.0,0.0,0.0
5795,0,50.09295,137.4836,1.0,0.0,0.0
9606,0,71.53575,194.9992,0.0,0.0,0.0
2267,0,25.32558,277.6513,1.0,1.0,0.0
253,0,4.135827839,159.965581,1.0,0.0,0.0
7975,1,67.5017,275.1336,0.0,0.0,1.0
4762,0,5.506063,192.4705,1.0,0.0,1.0
2564,0,5.014012,245.1283,1.0,1.0,0.0
6566,1,38.34208,204.9496,0.0,0.0,0.0
3377,1,5.624237,255.1336,1.0,0.0,0.0
1650,1,7.182441329,169.992756,0.0,0.0,0.0
9447,0,71.17766,127.482,1.0,0.0,0.0
6234,1,63.78741,149.9378,1.0,0.0,0.0
7621,0,70.82444,164.9715,0.0,0.0,0.0
1869,0,9.351000629,174.961766,0.0,0.0,1.0
837,0,23.956929,129.994975,0.0,0.0,0.0
667,0,2.216583602,134.950905,1.0,0.0,0.0
1523,0,4.089399488,139.981577,0.0,0.0,0.0
6651,0,53.34051,104.9923,1.0,0.0,1.0
3254,0,3.352593,134.9509,0.0,0.0,0.0
7918,0,68.26584,179.9656,0.0,0.0,0.0
1269,0,27.96096319,159.994242,0.0,0.0,1.0
665,1,1.846161288,79.978861,1.0,0.0,1.0
7720,0,54.16378,245.1283,0.0,0.0,1.0
2801,1,8.316193,127.4887,0.0,0.0,0.0
4563,0,6.999666,232.6415,0.0,0.0,1.0
7874,0,55.10455,262.6106,1.0,0.0,1.0
2842,1,3.631024,112.4551,1.0,0.0,0.0
4920,0,2.919224,157.4836,0.0,0.0,0.0
7420,0,71.25511,187.4811,1.0,0.0,0.0
9439,0,57.27183,194.9663,0.0,0.0,0.0
5229,1,56.99989,175.1331,0.0,0.0,0.0
4469,0,4.419844,149.9621,1.0,0.0,1.0
9974,0,70.20568,255.1665,0.0,0.0,0.0
1036,0,14.69261964,124.960655,0.0,0.0,0.0
7715,0,62.65179,242.6143,0.0,0.0,0.0
9969,0,47.32195,194.9663,1.0,0.0,0.0
1535,0,4.071312509,192.470522,0.0,0.0,0.0
5598,0,43.00021,147.4421,1.0,0.0,0.0
7696,0,44.60467,270.1604,0.0,0.0,1.0
5223,0,66.09922,144.9889,0.0,0.0,1.0
6986,0,50.64337,235.1417,0.0,0.0,1.0
9494,0,71.83314,117.4835,0.0,0.0,0.0
7218,0,61.11248,172.4404,1.0,0.0,0.0
2459,0,16.56317,127.4601,0.0,0.0,0.0
9456,0,45.5098,222.6281,1.0,0.0,0.0
8790,0,57.00347,155.0084,0.0,0.0,0.0
2474,0,2.464275,174.9768,1.0,0.0,0.0
1408,0,4.556801333,165.018175,1.0,0.0,0.0
8081,0,68.34459,210.127,0.0,0.0,0.0
337,1,1.14113241,252.62403,0.0,1.0,0.0
8076,0,55.97831,182.4762,0.0,1.0,0.0
1756,0,7.712199324,222.660939,0.0,1.0,0.0
133,0,9.743201772,252.637807,1.0,0.0,0.0
4405,0,2.681114,207.4811,1.0,0.0,0.0
1422,0,2.354138635,139.934918,1.0,1.0,0.0
6221,1,51.06149,164.9785,1.0,0.0,1.0
2943,0,10.91353,159.983,0.0,0.0,0.0
510,0,10.15330548,107.495766,0.0,0.0,0.0
6890,0,68.32356,192.4567,0.0,0.0,0.0
1107,0,7.522520984,149.97755,0.0,0.0,0.0
7536,0,61.68428,255.1198,0.0,0.0,1.0
3485,0,11.31749,162.447,0.0,0.0,1.0
7828,0,45.25561,114.9728,0.0,0.0,0.0
2465,0,3.761061,197.4702,0.0,0.0,0.0
1149,1,1.112321784,277.63748,0.0,1.0,0.0
8381,0,69.24438,140.0049,0.0,0.0,0.0
2722,0,4.448953,172.4871,1.0,1.0,0.0
5435,0,58.32931,127.482,0.0,0.0,1.0
17,0,2.303331273,202.682861,1.0,0.0,1.0
1944,0,7.017918254,164.988941,0.0,0.0,1.0
7925,0,51.54883,139.9349,0.0,0.0,0.0
2863,0,10.8754,152.4555,1.0,0.0,0.0
1884,0,3.386665328,124.97808,0.0,0.0,0.0
7079,1,61.03116,94.97283,0.0,0.0,0.0
2905,0,13.09678,139.9816,1.0,0.0,0.0
3652,0,23.75492,157.4836,1.0,1.0,0.0
3602,0,10.56737,265.1283,1.0,0.0,0.0
8553,0,64.5943,235.1555,1.0,0.0,0.0
250,0,1.583394702,197.494455,1.0,1.0,0.0
1020,0,15.0349197,207.46728,1.0,0.0,0.0
8670,0,47.428,164.967,1.0,1.0,0.0
7685,1,64.26648,229.9931,0.0,1.0,0.0
970,1,8.840888613,172.44408,0.0,1.0,0.0
3806,1,3.263347,149.9778,1.0,0.0,0.0
3820,1,11.62388,162.4526,0.0,0.0,0.0
7539,0,65.25688,162.4713,1.0,0.0,1.0
923,0,5.259033624,204.949594,1.0,0.0,1.0
1469,0,2.934758008,152.466002,1.0,0.0,0.0
754,0,6.343374736,245.145743,0.0,0.0,0.0
4076,0,7.269016,220.1149,0.0,0.0,1.0
7949,1,67.8068,257.6513,1.0,0.0,1.0
8459,1,46.66033,104.9781,0.0,0.0,1.0
9099,0,70.87866,204.9797,1.0,0.0,0.0
5126,0,67.76579,149.9483,0.0,0.0,1.0
4437,0,3.713732,194.9744,0.0,0.0,0.0
9626,0,62.38737,214.9663,0.0,0.0,0.0
6467,0,47.69242,159.9349,0.0,0.0,0.0
1972,1,1.268992493,240.114868,1.0,0.0,0.0
4801,0,8.696148,172.4705,0.0,1.0,0.0
3117,0,3.213888,242.6106,1.0,0.0,1.0
4137,0,10.05766,144.9607,1.0,0.0,0.0
6434,0,65.62921,79.97886,0.0,1.0,0.0
8908,0,71.21292,217.4702,1.0,0.0,0.0
7614,0,62.30113,169.9447,1.0,0.0,0.0
1846,0,6.811138598,162.452604,0.0,0.0,1.0
5894,1,66.94288,182.4676,1.0,0.0,0.0
1946,0,3.892424053,124.97808,0.0,0.0,1.0
1359,1,29.70527547,164.967019,0.0,0.0,0.0
662,0,10.28281832,120.003499,0.0,1.0,0.0
9849,0,53.20557,144.9607,0.0,0.0,0.0
7197,0,47.77726,214.9663,0.0,0.0,0.0
4102,0,7.032789,220.1615,0.0,1.0,0.0
6941,0,60.45725,159.9642,1.0,1.0,0.0
7659,1,38.8517,157.4836,1.0,0.0,0.0
7748,0,70.06451,204.961,1.0,0.0,0.0
9018,0,64.49231,117.4392,0.0,0.0,0.0
6919,0,68.13863,172.5104,1.0,0.0,1.0
9902,0,49.76373,164.9889,0.0,0.0,1.0
7373,0,48.25673,149.9778,0.0,1.0,0.0
8818,0,47.60481,275.1336,1.0,0.0,0.0
5224,0,53.09491,139.965,0.0,0.0,0.0
478,0,12.9401487,255.137219,1.0,0.0,0.0
2847,0,5.448172,225.132,1.0,0.0,0.0
9313,1,60.58029,212.6228,1.0,0.0,0.0
1283,0,3.418302206,207.609354,0.0,0.0,1.0
8191,0,56.56411,127.4958,0.0,1.0,0.0
7446,0,41.4761,137.4872,0.0,0.0,1.0
9630,0,64.00501,124.9643,1.0,0.0,1.0
957,0,16.66213522,220.132293,1.0,0.0,1.0
6410,0,52.38554,222.65,1.0,0.0,1.0
354,0,14.12966281,222.660939,1.0,0.0,0.0
6910,0,46.26476,137.4836,0.0,0.0,0.0
9697,0,70.50969,179.9794,0.0,0.0,0.0
6821,0,57.18462,162.5119,1.0,1.0,0.0
10,0,19.26726194,174.958118,0.0,0.0,0.0
1137,1,4.255080878,137.483594,1.0,1.0,0.0
1891,0,7.18546062,162.497044,1.0,0.0,0.0
9070,0,71.58237,117.4686,0.0,1.0,0.0
1384,0,1.67735795,159.951231,0.0,1.0,0.0
7269,1,70.54943,162.4982,1.0,0.0,0.0
9848,0,57.89422,139.983,0.0,0.0,0.0
3212,1,1.832601,132.5127,1.0,0.0,0.0
6275,0,68.59602,159.9512,0.0,1.0,0.0
8398,0,64.33856,172.4848,0.0,0.0,0.0
9877,0,67.3665,124.9643,1.0,0.0,0.0
2987,0,15.04337,265.147,1.0,0.0,0.0
7674,0,65.13005,210.1051,1.0,1.0,0.0
6634,0,70.70213,255.1555,1.0,0.0,1.0
339,0,13.73012915,204.961033,1.0,0.0,0.0
8059,1,62.4919,139.965,0.0,0.0,0.0
1126,0,9.510993751,167.456419,1.0,1.0,0.0
2699,0,10.55294,169.9741,1.0,0.0,1.0
1642,0,5.070551439,182.460772,0.0,0.0,1.0
2714,0,17.98715,165.0113,0.0,0.0,1.0
1558,0,8.915680176,139.95684,1.0,0.0,0.0
2042,0,11.71454,277.6513,1.0,0.0,1.0
4912,1,11.69119,255.1198,0.0,0.0,0.0
5908,0,56.81183,159.9349,0.0,0.0,1.0
7198,0,69.91626,179.9476,1.0,0.0,0.0
1621,0,11.30820237,160.01224,1.0,0.0,1.0
8019,0,58.3401,172.4624,1.0,0.0,1.0
8559,0,61.65935,200.1465,1.0,0.0,1.0
192,1,2.964559883,152.455519,1.0,0.0,1.0
386,0,10.4103675,149.944668,0.0,0.0,0.0
738,0,6.503513341,142.452604,1.0,1.0,0.0
7738,0,51.11345,157.4698,0.0,1.0,0.0
232,0,15.31997698,220.114868,0.0,0.0,1.0
3431,0,5.387532,230.1344,0.0,0.0,1.0
2960,0,10.41798,117.4686,0.0,0.0,1.0
441,0,9.307770559,127.478341,0.0,0.0,0.0
888,0,13.04114417,194.999168,0.0,0.0,0.0
3596,0,23.12261,165.0113,0.0,0.0,0.0
7024,0,66.78494,257.6513,0.0,0.0,0.0
8590,0,45.51779,114.9509,0.0,0.0,0.0
5105,1,50.85526,147.4783,1.0,0.0,0.0
2496,0,16.66123,179.9476,1.0,1.0,0.0
5467,0,48.20538,105.011,0.0,0.0,1.0
1285,0,1.963127209,172.470522,0.0,0.0,0.0
6657,0,48.26544,134.9509,0.0,0.0,0.0
7572,0,57.10624,167.4564,0.0,0.0,0.0
4349,0,8.152935,124.9781,1.0,0.0,0.0
1478,0,12.42216588,149.984492,1.0,0.0,0.0
2989,0,4.327078,164.9889,0.0,0.0,0.0
6276,0,51.42362,104.9629,0.0,0.0,0.0
7697,0,71.28653,142.4827,0.0,0.0,0.0
4936,0,9.060452,139.965,0.0,0.0,1.0
7032,1,71.63589,139.9792,1.0,0.0,0.0
8077,0,70.68617,147.4783,1.0,0.0,0.0
1919,0,11.92905011,172.470522,1.0,0.0,0.0
261,0,3.379756569,202.443347,1.0,0.0,0.0
2336,0,18.65137,217.484,0.0,0.0,0.0
3190,0,1.875298,149.9621,1.0,0.0,0.0
6372,0,62.88109,137.4684,1.0,0.0,1.0
1014,0,11.42508906,222.636202,0.0,0.0,0.0
5147,0,54.09422,160.0013,1.0,0.0,1.0
4621,1,2.611838,124.9643,0.0,0.0,1.0
2497,1,12.61471,154.9755,0.0,0.0,1.0
7707,0,61.67106,255.1336,1.0,0.0,0.0
691,0,2.72317525,192.48852,0.0,1.0,0.0
4159,1,2.026825,172.4742,0.0,0.0,0.0
1111,0,11.45319603,119.95684,0.0,0.0,0.0
8439,0,64.76289,242.6281,0.0,0.0,1.0
5666,0,65.32463,187.4673,1.0,0.0,0.0
2131,1,3.543665,149.9447,0.0,0.0,0.0
9735,1,61.90557,172.4567,0.0,0.0,1.0
1452,0,6.585140105,120.003499,1.0,0.0,0.0
6509,0,46.58314,222.6281,0.0,0.0,0.0
9158,0,62.6093,169.9378,1.0,0.0,0.0
8495,1,70.99524,202.4433,0.0,0.0,0.0
2952,0,6.611955,194.9744,1.0,0.0,0.0
9696,0,60.5411,152.4555,1.0,0.0,0.0
4531,0,8.652909,142.4526,1.0,1.0,0.0
7190,0,69.81507,152.4624,1.0,1.0,0.0
26,0,10.40566091,222.649979,0.0,0.0,0.0
4715,0,9.260977,114.9728,1.0,0.0,0.0
1522,0,2.689103558,162.467607,0.0,1.0,0.0
2759,0,1.050155,157.4698,0.0,0.0,0.0
5797,0,69.14535,127.5112,1.0,0.0,0.0
7576,0,65.14224,104.9629,1.0,0.0,0.0
8612,0,64.68179,172.4555,1.0,1.0,0.0
4005,0,14.16299,212.6695,0.0,0.0,1.0
5281,0,59.51347,214.9663,0.0,0.0,0.0
7462,0,67.05692,222.6362,1.0,0.0,0.0
2511,0,10.52249,159.9349,1.0,1.0,0.0
1470,0,1.262037303,227.475448,0.0,0.0,0.0
4998,0,6.482702,159.9794,0.0,0.0,1.0
7609,0,67.62049,149.9707,0.0,0.0,1.0
9231,1,59.21421,164.9715,1.0,1.0,0.0
9072,1,71.89152,124.9781,1.0,0.0,0.0
9978,0,59.33902,127.4586,0.0,0.0,0.0
4377,0,10.28653,267.6647,0.0,0.0,1.0
5096,0,55.34066,127.482,1.0,0.0,0.0
6735,0,46.95877,137.4392,0.0,0.0,0.0
8889,0,46.75485,112.4551,0.0,0.0,0.0
1938,0,2.24841574,184.963371,1.0,0.0,0.0
6939,0,57.13562,162.4676,0.0,0.0,0.0
2411,0,6.452058,159.9794,1.0,0.0,1.0
6892,0,64.88325,139.9816,1.0,0.0,0.0
3372,0,5.8078,255.1417,0.0,1.0,0.0
8044,0,65.9999,112.4844,0.0,0.0,0.0
6251,0,64.49909,149.9778,1.0,0.0,0.0
384,0,17.18829795,184.967019,1.0,0.0,0.0
1100,0,2.440923609,187.46728,1.0,0.0,0.0
7281,0,57.07901,127.4958,1.0,0.0,0.0
2653,0,25.10781,149.9621,1.0,0.0,0.0
4413,0,6.92143,157.4698,1.0,0.0,0.0
1500,0,2.656111103,204.963371,1.0,0.0,1.0
6879,0,42.72759,184.9634,1.0,0.0,1.0
5647,0,48.98002,147.4713,0.0,0.0,0.0
5998,0,58.94486,245.147,1.0,0.0,0.0
8941,0,69.44504,174.9699,0.0,0.0,1.0
9715,0,71.25391,137.4684,1.0,1.0,0.0
8157,0,65.79102,142.4993,1.0,0.0,1.0
359,0,2.051069457,177.65076,0.0,0.0,1.0
7439,0,53.13301,220.1615,0.0,0.0,1.0
658,1,11.24483017,200.132293,0.0,1.0,0.0
7986,0,70.45268,117.4686,0.0,0.0,1.0
6598,0,63.75133,139.9349,1.0,1.0,0.0
6969,0,65.36253,114.9976,0.0,0.0,0.0
798,0,12.55438733,270.160419,0.0,0.0,0.0
8997,0,71.76656,187.4847,1.0,0.0,0.0
4205,1,4.073125,267.6427,1.0,0.0,0.0
8008,0,47.59384,137.4686,0.0,0.0,1.0
5244,0,37.45999,210.1051,0.0,0.0,0.0
7596,0,71.67026,210.1051,0.0,0.0,1.0
3974,0,26.14972,152.4555,0.0,0.0,0.0
2340,0,13.24052,159.9349,0.0,0.0,0.0
3563,0,5.001663,169.9671,0.0,1.0,0.0
9750,0,68.08277,127.482,0.0,0.0,0.0
5374,1,63.2816,172.4624,1.0,0.0,0.0
5436,0,50.05258,275.1336,1.0,0.0,1.0
5826,0,62.11937,149.9598,1.0,0.0,1.0
2619,0,6.368504,202.65,1.0,0.0,0.0
9712,0,67.28651,184.9797,0.0,0.0,0.0
4661,0,8.873645,117.4392,1.0,0.0,0.0
4214,0,11.59641,149.9598,0.0,0.0,0.0
9359,0,67.12189,179.9476,1.0,1.0,0.0
2554,0,6.732509,202.6829,1.0,0.0,0.0
3517,0,2.921217,114.9509,1.0,0.0,0.0
2258,1,12.51454,129.9926,1.0,1.0,0.0
7350,0,59.82583,139.9349,1.0,0.0,1.0
9658,0,58.20314,207.6094,1.0,1.0,0.0
4292,0,19.56071,242.6106,0.0,0.0,1.0
7821,0,53.08332,194.9699,0.0,0.0,0.0
619,0,9.14991493,147.442069,0.0,1.0,0.0
4398,1,7.579193,182.4433,0.0,0.0,1.0
4499,0,19.69566,172.5104,0.0,1.0,0.0
1974,0,14.64298089,184.978458,0.0,0.0,0.0
8361,1,54.50263,162.4526,0.0,1.0,0.0
5603,0,47.17819,119.9568,1.0,1.0,0.0
7051,0,57.857,245.132,1.0,0.0,0.0
7045,0,63.25058,159.9476,0.0,1.0,0.0
7020,0,70.60728,114.9509,0.0,0.0,0.0
9488,0,58.86292,212.6557,0.0,0.0,0.0
9623,0,68.03324,172.4567,0.0,0.0,0.0
5238,0,67.60865,252.6378,1.0,0.0,1.0
4080,0,12.57306,194.9768,1.0,1.0,0.0
6692,0,56.1122,149.9621,1.0,1.0,0.0
7403,0,57.08875,172.4579,0.0,0.0,0.0
1073,1,16.64037206,142.468917,0.0,0.0,0.0
5874,0,64.60644,255.1198,0.0,0.0,0.0
7458,0,61.46682,92.5018,0.0,1.0,0.0
7107,0,59.97805,169.9447,1.0,0.0,1.0
1587,1,5.105265612,184.993915,1.0,0.0,0.0
8994,0,36.95505,162.4676,1.0,0.0,1.0
5008,0,63.47384,127.4421,0.0,0.0,1.0
5794,0,67.65646,162.5299,1.0,1.0,0.0
2302,0,2.65459,202.4433,0.0,0.0,0.0
6723,0,62.20783,140.0013,1.0,1.0,0.0
9431,0,40.8394,119.9568,1.0,0.0,1.0
5085,0,48.1707,152.4952,0.0,0.0,0.0
8431,1,69.36684,165.0113,0.0,0.0,0.0
1885,0,3.032321354,207.49737,0.0,0.0,0.0
4842,0,4.820891,212.6415,0.0,0.0,1.0
9135,0,58.96026,162.497,1.0,0.0,1.0
3003,0,5.944147,164.9853,0.0,0.0,0.0
448,0,4.85576672,127.442069,1.0,0.0,0.0
8321,0,45.62851,175.1331,0.0,1.0,0.0
5454,0,49.90782,159.9942,0.0,0.0,0.0
2123,0,1.577215,92.45514,1.0,0.0,1.0
6913,0,52.62406,147.4713,1.0,0.0,1.0
8972,1,63.22009,147.4783,1.0,0.0,0.0
6859,0,52.13448,174.9882,1.0,0.0,1.0
1418,1,4.594946825,132.466002,0.0,0.0,0.0
2032,0,2.155733,114.9728,0.0,0.0,1.0
9818,0,61.30199,79.97886,1.0,1.0,0.0
1407,0,17.01228541,222.632554,0.0,0.0,0.0
4564,0,3.896108,179.9794,0.0,0.0,0.0
7984,0,70.28492,217.484,0.0,0.0,0.0
8213,0,63.99474,92.45514,1.0,0.0,0.0
63,0,12.25062113,92.5018,1.0,0.0,0.0
6730,0,45.34514,212.6228,0.0,1.0,0.0
9377,0,62.91372,149.9776,1.0,0.0,0.0
7957,0,55.57772,137.4616,0.0,0.0,0.0
3998,0,6.053801,169.9378,1.0,0.0,0.0
1566,0,11.45756486,127.478341,1.0,0.0,0.0
5367,0,53.45259,172.4705,0.0,0.0,1.0
3699,0,15.84313,172.4871,1.0,1.0,0.0
8985,0,59.47664,190.127,0.0,1.0,0.0
9832,0,60.10972,124.9781,1.0,0.0,0.0
7386,0,53.90815,104.9643,1.0,0.0,1.0
9754,0,65.71379,162.4676,0.0,0.0,1.0
9917,0,42.24311,182.4762,1.0,0.0,0.0
211,1,8.038308899,207.46728,0.0,0.0,1.0
8303,0,65.22821,210.1563,1.0,0.0,0.0
3959,0,1.578151,172.4579,0.0,0.0,0.0
6388,0,64.31881,207.4673,1.0,0.0,0.0
3567,0,19.13997,214.9525,1.0,0.0,0.0
2563,1,18.01018,167.4564,0.0,0.0,1.0
600,1,16.1217624,149.977753,0.0,0.0,1.0
2288,0,3.908371,104.9781,1.0,0.0,0.0
6764,0,69.83213,242.6106,1.0,0.0,1.0
3170,0,1.597599,204.9797,1.0,0.0,0.0
7995,0,71.97382,142.4526,1.0,1.0,0.0
2862,0,8.24734,162.4538,0.0,0.0,1.0
54,0,12.07970325,160.00128,1.0,0.0,0.0
6718,1,48.84202,162.4713,0.0,1.0,0.0
7772,0,61.70653,137.4616,0.0,0.0,0.0
1562,0,2.427380647,142.499263,1.0,0.0,0.0
676,0,9.75910234,127.511223,0.0,0.0,0.0
3542,0,13.25623,127.4421,0.0,0.0,0.0
9744,0,57.1358,119.9568,0.0,0.0,0.0
5136,1,45.45067,107.5286,1.0,0.0,0.0
988,0,1.692982143,229.993134,0.0,0.0,0.0
4361,0,2.222289,184.9853,0.0,0.0,0.0
2549,1,2.476217,147.4783,0.0,0.0,1.0
8807,0,62.23897,139.9512,1.0,0.0,0.0
5865,1,67.20585,152.4441,0.0,0.0,1.0
2261,1,4.066925,129.9926,0.0,0.0,0.0
1421,0,3.295993837,217.472533,0.0,1.0,0.0
1560,0,9.267785326,157.469817,0.0,0.0,1.0
5066,0,42.74672,245.147,0.0,0.0,0.0
2068,0,2.402087,172.4624,0.0,0.0,1.0
3494,0,16.49093,127.4783,1.0,0.0,0.0
7477,1,67.4709,117.4392,0.0,0.0,1.0
1338,0,2.978504665,182.446995,1.0,0.0,0.0
5522,1,67.11808,117.4872,1.0,0.0,1.0
9680,0,52.20612,147.4564,0.0,1.0,0.0
596,1,13.70230727,240.114868,0.0,1.0,0.0
7768,0,68.67008,152.4624,0.0,0.0,0.0
1550,0,20.17588966,214.966286,0.0,1.0,0.0
6469,0,36.26479,197.6288,0.0,1.0,0.0
9562,1,66.80152,265.1283,1.0,0.0,1.0
6954,0,65.22868,117.4686,1.0,0.0,1.0
9819,0,71.16373,129.9598,1.0,0.0,0.0
1829,1,4.499945782,220.132293,1.0,0.0,0.0
1438,0,7.989151046,137.461553,0.0,0.0,0.0
2101,0,6.363764,159.9642,0.0,0.0,0.0
9034,0,49.45192,159.9805,1.0,0.0,0.0
8680,0,67.73415,255.1336,1.0,1.0,0.0
2525,0,18.96848,179.9656,0.0,0.0,0.0
